Date,Open,High,Low,Close,Adj Close,Volume
2021-07-29,225.30999755859375,228.75999450683594,223.5,225.27000427246094,225.27000427246094,2544000
2021-07-30,226.52999877929688,233.22000122070312,225.33999633789062,228.6699981689453,228.6699981689453,2170000
2021-08-02,228.72000122070312,230.8800048828125,222.64999389648438,228.39999389648438,228.39999389648438,2227300
2021-08-03,226.6199951171875,227.6300048828125,214.9949951171875,217.9499969482422,217.9499969482422,3438800
2021-08-04,218.1999969482422,220.27000427246094,216.63999938964844,217.4199981689453,217.4199981689453,1670100
2021-08-05,219.5,222.0,216.6999969482422,221.1300048828125,221.1300048828125,1700800
2021-08-06,221.6699981689453,224.5,219.16000366210938,221.97000122070312,221.97000122070312,1014000
2021-08-09,223.47999572753906,227.42999267578125,220.7550048828125,224.77999877929688,224.77999877929688,1040800
2021-08-10,225.5399932861328,226.27000427246094,215.3300018310547,215.47999572753906,215.47999572753906,2855500
2021-08-11,216.07000732421875,217.52999877929688,210.14999389648438,214.0,214.0,3304600
2021-08-12,213.2100067138672,215.47000122070312,210.52000427246094,215.0399932861328,215.0399932861328,1541100
2021-08-13,215.5,216.05799865722656,211.2100067138672,211.47999572753906,211.47999572753906,860200
2021-08-16,210.3000030517578,210.86500549316406,204.50999450683594,208.8300018310547,208.8300018310547,1452500
2021-08-17,205.47999572753906,208.88999938964844,205.1199951171875,206.16000366210938,206.16000366210938,1330100
2021-08-18,209.22000122070312,209.5,204.75999450683594,205.4199981689453,205.4199981689453,1515100
2021-08-19,203.44000244140625,207.99000549316406,201.67799377441406,205.0800018310547,205.0800018310547,834000
2021-08-20,209.5500030517578,218.13999938964844,209.5500030517578,216.63999938964844,216.63999938964844,2314300
2021-08-23,217.39999389648438,222.46499633789062,217.39999389648438,221.5,221.5,1354400
2021-08-24,223.30999755859375,225.6999969482422,222.49000549316406,224.8800048828125,224.8800048828125,887700
2021-08-25,224.5399932861328,227.2899932861328,224.10000610351562,226.89999389648438,226.89999389648438,841800
2021-08-26,224.07000732421875,227.52000427246094,222.48199462890625,224.6199951171875,224.6199951171875,1125800
2021-08-27,225.49000549316406,227.82000732421875,225.49000549316406,226.02000427246094,226.02000427246094,1338800
2021-08-30,226.27999877929688,234.3979949951172,225.94500732421875,233.1199951171875,233.1199951171875,1059300
2021-08-31,233.50999450683594,235.4199981689453,232.25,234.33999633789062,234.33999633789062,1216700
2021-09-01,236.5,239.1699981689453,235.00999450683594,238.3800048828125,238.3800048828125,811000
2021-09-02,244.9199981689453,255.85000610351562,243.0,254.02999877929688,254.02999877929688,3946000
2021-09-03,251.8000030517578,255.90499877929688,248.18499755859375,249.0399932861328,249.0399932861328,1187900
2021-09-07,260.94000244140625,263.5899963378906,254.44000244140625,254.72000122070312,254.72000122070312,1865200
2021-09-08,253.97999572753906,254.19000244140625,245.85000610351562,249.67999267578125,249.67999267578125,1043100
2021-09-09,247.39999389648438,250.97999572753906,245.48599243164062,246.00999450683594,246.00999450683594,926100
2021-09-10,247.00999450683594,254.94000244140625,245.4199981689453,247.75999450683594,247.75999450683594,1515100
2021-09-13,245.97999572753906,247.82000732421875,236.66000366210938,244.22000122070312,244.22000122070312,1215300
2021-09-14,244.50999450683594,246.35000610351562,242.5500030517578,243.80999755859375,243.80999755859375,814900
2021-09-15,243.4499969482422,244.1999969482422,239.6199951171875,242.8699951171875,242.8699951171875,766500
2021-09-16,240.35000610351562,242.85000610351562,239.25999450683594,242.02000427246094,242.02000427246094,846100
2021-09-17,243.22999572753906,248.38999938964844,242.52000427246094,248.10000610351562,248.10000610351562,1129800
2021-09-20,240.52000427246094,240.91299438476562,234.5,237.75999450683594,237.75999450683594,1357500
2021-09-21,236.1999969482422,238.7899932861328,233.94000244140625,234.50999450683594,234.50999450683594,884200
2021-09-22,234.7899932861328,237.14500427246094,234.20599365234375,235.35000610351562,235.35000610351562,906600
2021-09-23,237.88999938964844,238.30599975585938,233.55999755859375,234.86000061035156,234.86000061035156,942900
2021-09-24,231.80999755859375,231.80999755859375,225.4949951171875,230.1999969482422,230.1999969482422,1102900
2021-09-27,228.83999633789062,235.60000610351562,227.05999755859375,232.94000244140625,232.94000244140625,818800
2021-09-28,231.2899932861328,232.00999450683594,225.8699951171875,227.33999633789062,227.33999633789062,1392300
2021-09-29,228.41000366210938,229.27000427246094,220.19000244140625,220.32000732421875,220.32000732421875,1071100
2021-09-30,221.8699951171875,226.33999633789062,218.50999450683594,225.33999633789062,225.33999633789062,1050200
2021-10-01,227.02000427246094,230.0,223.9600067138672,229.3300018310547,229.3300018310547,898200
2021-10-04,229.99000549316406,230.0,218.66000366210938,221.91000366210938,221.91000366210938,1145300
2021-10-05,221.9600067138672,227.92999267578125,221.6300048828125,225.82000732421875,225.82000732421875,647900
2021-10-06,223.58999633789062,232.89999389648438,222.52999877929688,232.02000427246094,232.02000427246094,1036800
2021-10-07,233.00999450683594,238.41000366210938,232.8000030517578,234.89999389648438,234.89999389648438,661700
2021-10-08,235.5,238.3699951171875,232.33999633789062,232.8800048828125,232.8800048828125,625100
2021-10-11,233.8699951171875,236.5800018310547,230.44000244140625,231.88999938964844,231.88999938964844,647300
2021-10-12,232.80999755859375,235.75,231.5,235.3000030517578,235.3000030517578,651400
2021-10-13,238.2899932861328,244.25999450683594,238.1060028076172,243.8300018310547,243.8300018310547,1216100
2021-10-14,246.67999267578125,248.1199951171875,240.02999877929688,247.3699951171875,247.3699951171875,858500
2021-10-15,248.9199981689453,249.61000061035156,243.4199981689453,247.39999389648438,247.39999389648438,813300
2021-10-18,247.22999572753906,250.55999755859375,245.49000549316406,248.82000732421875,248.82000732421875,763500
2021-10-19,250.25,256.1300048828125,247.4499969482422,255.61000061035156,255.61000061035156,1056000
2021-10-20,258.2900085449219,258.6099853515625,249.66000366210938,251.17999267578125,251.17999267578125,736700
2021-10-21,251.08999633789062,263.0400085449219,250.83999633789062,255.0,255.0,1093500
2021-10-22,251.5,254.3699951171875,249.02000427246094,252.9600067138672,252.9600067138672,988000
2021-10-25,252.05999755859375,259.19000244140625,250.5800018310547,257.8900146484375,257.8900146484375,1009600
2021-10-26,260.3399963378906,263.69000244140625,251.57000732421875,252.1999969482422,252.1999969482422,1672600
2021-10-27,269.9100036621094,278.0,260.5299987792969,273.1300048828125,273.1300048828125,3958200
2021-10-28,273.6199951171875,293.32000732421875,273.1400146484375,288.95001220703125,288.95001220703125,3414400
2021-10-29,285.1400146484375,292.82000732421875,283.32000732421875,289.3999938964844,289.3999938964844,1604400
2021-11-01,295.3999938964844,302.5710144042969,294.5199890136719,300.95001220703125,300.95001220703125,2386000
2021-11-02,300.0,305.6000061035156,296.5880126953125,298.20001220703125,298.20001220703125,1315100
2021-11-03,297.79998779296875,299.6600036621094,291.0299987792969,298.0799865722656,298.0799865722656,1223700
2021-11-04,295.1000061035156,299.0799865722656,291.7850036621094,293.4800109863281,293.4800109863281,1137000
2021-11-05,293.29998779296875,297.6300048828125,285.0,289.04998779296875,289.04998779296875,1261100
2021-11-08,287.0,289.8599853515625,283.1050109863281,286.8999938964844,286.8999938964844,2077200
2021-11-09,282.239990234375,286.4700012207031,276.1050109863281,278.75,278.75,1586200
2021-11-10,277.1400146484375,279.7099914550781,266.3699951171875,269.7200012207031,269.7200012207031,1367900
2021-11-11,275.1000061035156,280.0,273.75,276.6499938964844,276.6499938964844,1262800
2021-11-12,282.239990234375,284.5299987792969,277.75,280.55999755859375,280.55999755859375,1853700
2021-11-15,281.80999755859375,286.6000061035156,278.3299865722656,278.3800048828125,278.3800048828125,1055200
2021-11-16,278.9800109863281,279.05499267578125,270.0,271.29998779296875,271.29998779296875,1586900
2021-11-17,271.54998779296875,272.05999755859375,265.8699951171875,271.95001220703125,271.95001220703125,1103300
2021-11-18,268.55999755859375,272.0,262.3299865722656,263.3699951171875,263.3699951171875,1049600
2021-11-19,263.2699890136719,266.9100036621094,258.07000732421875,259.54998779296875,259.54998779296875,799500
2021-11-22,258.6499938964844,264.135009765625,247.01499938964844,250.33999633789062,250.33999633789062,1346300
2021-11-23,246.22999572753906,251.1300048828125,237.05999755859375,243.02999877929688,243.02999877929688,2356700
2021-11-24,244.6699981689453,251.5850067138672,238.64999389648438,249.49000549316406,249.49000549316406,1552300
2021-11-26,248.0800018310547,253.0500030517578,246.0500030517578,250.88999938964844,250.88999938964844,836900
2021-11-29,250.85000610351562,251.4499969482422,245.22999572753906,246.60000610351562,246.60000610351562,1347600
2021-11-30,245.5399932861328,248.8800048828125,235.89500427246094,238.5,238.5,1874200
2021-12-01,238.14999389648438,241.4199981689453,224.3209991455078,225.08999633789062,225.08999633789062,1627300
2021-12-02,225.0,232.72000122070312,224.875,228.5399932861328,228.5399932861328,1603200
2021-12-03,230.0,233.72999572753906,221.14999389648438,228.8000030517578,228.8000030517578,1831000
2021-12-06,228.9499969482422,232.58999633789062,225.2100067138672,232.00999450683594,232.00999450683594,1186000
2021-12-07,239.9600067138672,242.9199981689453,237.22000122070312,238.50999450683594,238.50999450683594,1089400
2021-12-08,240.0,245.3699951171875,235.47000122070312,243.1699981689453,243.1699981689453,1137700
2021-12-09,241.61000061035156,245.80999755859375,232.0500030517578,233.4199981689453,233.4199981689453,1059900
2021-12-10,237.10000610351562,238.42999267578125,230.07000732421875,233.25999450683594,233.25999450683594,838400
2021-12-13,232.8800048828125,234.4499969482422,222.94000244140625,225.6199951171875,225.6199951171875,1188000
2021-12-14,222.0,227.27999877929688,219.75,222.67999267578125,222.67999267578125,2137100
2021-12-15,222.35000610351562,227.02000427246094,216.0,225.39999389648438,225.39999389648438,1557700
2021-12-16,229.16000366210938,232.66000366210938,224.0500030517578,226.5500030517578,226.5500030517578,1130000
2021-12-17,224.30999755859375,237.4499969482422,222.77000427246094,235.27999877929688,235.27999877929688,1697700
2021-12-20,230.75,236.49000549316406,228.11000061035156,228.16000366210938,228.16000366210938,1120600
2021-12-21,230.19000244140625,238.83999633789062,230.05999755859375,238.11000061035156,238.11000061035156,716600
2021-12-22,238.02999877929688,240.9199981689453,234.00999450683594,235.16000366210938,235.16000366210938,972700
2021-12-23,235.5,238.05999755859375,226.6199951171875,236.6300048828125,236.6300048828125,813000
2021-12-27,236.7100067138672,237.75,230.22999572753906,233.77999877929688,233.77999877929688,963900
2021-12-28,234.57000732421875,239.49000549316406,231.50999450683594,233.77999877929688,233.77999877929688,775200
2021-12-29,232.63999938964844,235.83999633789062,228.10000610351562,232.9199981689453,232.9199981689453,1155700
2021-12-30,233.77999877929688,241.5399932861328,233.1699981689453,237.9199981689453,237.9199981689453,941500
2021-12-31,237.77000427246094,241.25,233.2899932861328,234.02999877929688,234.02999877929688,870600
2022-01-03,235.25,247.1999969482422,235.25,244.16000366210938,244.16000366210938,1933300
2022-01-04,245.10000610351562,246.3800048828125,227.4149932861328,239.25999450683594,239.25999450683594,1874400
2022-01-05,237.75999450683594,241.88999938964844,225.4199981689453,227.6999969482422,227.6999969482422,1345300
2022-01-06,224.9499969482422,231.77999877929688,219.61000061035156,228.27000427246094,228.27000427246094,1171900
2022-01-07,228.14999389648438,232.47000122070312,221.33999633789062,223.5800018310547,223.5800018310547,907200
2022-01-10,220.83999633789062,224.97999572753906,212.3800048828125,224.41000366210938,224.41000366210938,1394000
2022-01-11,224.39999389648438,236.3300018310547,222.05999755859375,234.97000122070312,234.97000122070312,1175400
2022-01-12,237.2100067138672,240.0800018310547,230.3800048828125,231.30999755859375,231.30999755859375,1111600
2022-01-13,236.16000366210938,238.8000030517578,226.19000244140625,226.4499969482422,226.4499969482422,985600
2022-01-14,223.91000366210938,226.3990020751953,213.74000549316406,218.55999755859375,218.55999755859375,1665400
2022-01-18,213.57000732421875,218.0,209.67999267578125,210.8699951171875,210.8699951171875,1380200
2022-01-19,212.97999572753906,216.61000061035156,207.02999877929688,207.35000610351562,207.35000610351562,1659900
2022-01-20,210.88999938964844,217.94000244140625,207.66000366210938,208.66000366210938,208.66000366210938,2517800
2022-01-21,202.3699951171875,205.72000122070312,194.72000122070312,195.52999877929688,195.52999877929688,3150100
2022-01-24,187.41000366210938,194.22999572753906,177.07000732421875,193.55999755859375,193.55999755859375,3003600
2022-01-25,187.75,192.0,180.75999450683594,184.0399932861328,184.0399932861328,2074400
2022-01-26,189.3300018310547,192.91000366210938,173.5800018310547,174.7899932861328,174.7899932861328,2654600
2022-01-27,172.88999938964844,179.8300018310547,169.42999267578125,171.32000732421875,171.32000732421875,2512900
2022-01-28,172.22999572753906,174.03500366210938,164.41000366210938,172.97999572753906,172.97999572753906,2515500
2022-01-31,180.35000610351562,196.57000732421875,179.52999877929688,196.25999450683594,196.25999450683594,4882400
2022-02-01,199.1300048828125,205.2830047607422,193.6300048828125,203.6199951171875,203.6199951171875,2868500
2022-02-02,205.35000610351562,208.49000549316406,188.36000061035156,191.9199981689453,191.9199981689453,6687900
2022-02-03,164.0,174.39999389648438,155.57000732421875,159.75999450683594,159.75999450683594,14049300
2022-02-04,163.11000061035156,176.9499969482422,161.10000610351562,174.42999267578125,174.42999267578125,5779200
2022-02-07,169.99000549316406,175.0,167.3000030517578,171.50999450683594,171.50999450683594,4407100
2022-02-08,170.0,172.8699951171875,163.66000366210938,165.9199981689453,165.9199981689453,3828200
2022-02-09,167.67999267578125,175.82000732421875,163.2100067138672,175.49000549316406,175.49000549316406,4911100
2022-02-10,169.6699981689453,177.60000610351562,167.00999450683594,167.8300018310547,167.8300018310547,2235700
2022-02-11,168.00999450683594,171.0,160.22000122070312,161.92999267578125,161.92999267578125,2158300
2022-02-14,160.69000244140625,166.05999755859375,159.52999877929688,162.2100067138672,162.2100067138672,1608000
2022-02-15,165.4499969482422,168.75999450683594,162.5,168.05999755859375,168.05999755859375,1384500
2022-02-16,164.8000030517578,165.72999572753906,161.30999755859375,163.94000244140625,163.94000244140625,1577100
2022-02-17,162.58999633789062,163.97999572753906,157.6999969482422,159.22000122070312,159.22000122070312,2017800
2022-02-18,158.85000610351562,160.1699981689453,150.74000549316406,152.27000427246094,152.27000427246094,2331000
2022-02-22,150.1999969482422,156.64999389648438,148.10000610351562,149.3800048828125,149.3800048828125,1849300
2022-02-23,151.02999877929688,152.27000427246094,144.08999633789062,144.1699981689453,144.1699981689453,1450100
2022-02-24,136.88999938964844,149.80999755859375,135.55499267578125,149.2100067138672,149.2100067138672,2352200
2022-02-25,150.47000122070312,152.8800048828125,145.89999389648438,151.91000366210938,151.91000366210938,1674500
2022-02-28,151.63999938964844,157.97000122070312,149.92999267578125,156.19000244140625,156.19000244140625,1883400
2022-03-01,159.33999633789062,159.49000549316406,150.24000549316406,151.25,151.25,1404500
2022-03-02,152.88999938964844,153.10000610351562,145.86000061035156,149.47999572753906,149.47999572753906,1462000
2022-03-03,150.80999755859375,151.8300018310547,138.6199951171875,139.9199981689453,139.9199981689453,2393500
2022-03-04,140.89999389648438,142.3000030517578,134.08999633789062,135.1699981689453,135.1699981689453,2383600
2022-03-07,135.27999877929688,138.72000122070312,130.0500030517578,130.50999450683594,130.50999450683594,2320100
2022-03-08,129.99000549316406,137.25999450683594,125.83999633789062,131.67999267578125,131.67999267578125,1858600
2022-03-09,135.33999633789062,139.80999755859375,134.92999267578125,136.4199981689453,136.4199981689453,1521800
2022-03-10,134.22999572753906,135.3699951171875,129.75999450683594,132.6699981689453,132.6699981689453,1978600
2022-03-11,134.33999633789062,135.3800048828125,124.1500015258789,124.29000091552734,124.29000091552734,2027600
2022-03-14,122.77999877929688,125.91100311279297,118.19999694824219,119.47000122070312,119.47000122070312,2185000
2022-03-15,121.3499984741211,125.93000030517578,120.80999755859375,123.83999633789062,123.83999633789062,1496900
2022-03-16,126.0,134.58799743652344,125.81999969482422,133.5800018310547,133.5800018310547,2297900
2022-03-17,132.83999633789062,139.86000061035156,131.47000122070312,138.72999572753906,138.72999572753906,1977500
2022-03-18,138.7100067138672,147.5,138.14999389648438,144.77999877929688,144.77999877929688,2575100
2022-03-21,143.1699981689453,146.39999389648438,138.44000244140625,140.4199981689453,140.4199981689453,1930200
2022-03-22,139.6699981689453,148.0,137.1699981689453,147.47000122070312,147.47000122070312,2535100
2022-03-23,146.07000732421875,155.3000030517578,144.75999450683594,148.57000732421875,148.57000732421875,2102800
